comparison_id,dataset_id,role_id,alternative_condition,subject_id,matched_events,alternative_BACC,reference_BACC,paired_difference_BACC
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,19,100,0.51,0.52,-0.010000000000000009
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,30,100,0.49,0.49,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,6,100,0.52,0.52,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,15,100,0.43999999999999995,0.45999999999999996,-0.020000000000000018
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,19,100,0.53,0.52,0.010000000000000009
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,30,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,6,100,0.5,0.52,-0.020000000000000018
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,15,100,0.43999999999999995,0.45999999999999996,-0.020000000000000018
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,19,100,0.52,0.52,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,30,100,0.49,0.49,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,100,0.5,0.52,-0.020000000000000018
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,15,100,0.49,0.45999999999999996,0.030000000000000027
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,19,100,0.52,0.53,-0.010000000000000009
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,30,100,0.49,0.46,0.02999999999999997
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,36,100,0.48,0.37,0.10999999999999999
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,6,100,0.49,0.45,0.03999999999999998
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,15,100,0.45999999999999996,0.45999999999999996,0.0
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,19,100,0.51,0.53,-0.020000000000000018
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,3,100,0.56,0.5,0.06000000000000005
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,30,100,0.5599999999999999,0.46,0.09999999999999992
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,36,100,0.51,0.37,0.14
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,6,100,0.6200000000000001,0.45,0.1700000000000001
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,15,100,0.51,0.45999999999999996,0.050000000000000044
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,19,100,0.51,0.53,-0.020000000000000018
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,3,100,0.54,0.5,0.040000000000000036
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,30,100,0.5599999999999999,0.46,0.09999999999999992
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,36,100,0.53,0.37,0.16000000000000003
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,6,100,0.6200000000000001,0.45,0.1700000000000001
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,15,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,19,100,0.5900000000000001,0.56,0.030000000000000027
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,3,100,0.5700000000000001,0.5900000000000001,-0.020000000000000018
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,36,100,0.56,0.6,-0.039999999999999925
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,6,100,0.47000000000000003,0.44999999999999996,0.020000000000000073
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,15,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,19,100,0.56,0.56,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,3,100,0.54,0.5900000000000001,-0.050000000000000044
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,36,100,0.63,0.6,0.030000000000000027
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,6,100,0.48,0.44999999999999996,0.030000000000000027
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,15,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,19,100,0.55,0.56,-0.010000000000000009
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,3,100,0.58,0.5900000000000001,-0.01000000000000012
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,36,100,0.64,0.6,0.040000000000000036
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,100,0.5,0.44999999999999996,0.050000000000000044
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,15,100,0.5,0.5700000000000001,-0.07000000000000006
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,19,100,0.5,0.56,-0.06000000000000005
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,3,100,0.53,0.5,0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,30,100,0.51,0.54,-0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,36,100,0.51,0.5599999999999999,-0.04999999999999993
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C1-LONG-3P5S,6,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,15,100,0.54,0.5700000000000001,-0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,19,100,0.53,0.56,-0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,3,100,0.53,0.5,0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,30,100,0.5,0.54,-0.040000000000000036
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,36,100,0.61,0.5599999999999999,0.050000000000000044
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C2-MULTI-HARD-VOTE,6,100,0.49,0.51,-0.020000000000000018
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,15,100,0.54,0.5700000000000001,-0.030000000000000027
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,19,100,0.54,0.56,-0.020000000000000018
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,3,100,0.52,0.5,0.020000000000000018
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,30,100,0.5,0.54,-0.040000000000000036
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,36,100,0.61,0.5599999999999999,0.050000000000000044
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,A4-C3-MULTI-PROB-AVG,6,100,0.47000000000000003,0.51,-0.03999999999999998
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,15,100,0.55,0.47,0.08000000000000007
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,19,100,0.52,0.5,0.020000000000000018
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,3,100,0.51,0.58,-0.06999999999999995
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,30,100,0.5,0.47000000000000003,0.02999999999999997
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,36,100,0.45,0.42,0.030000000000000027
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C2-MULTI-HARD-VOTE,6,100,0.5800000000000001,0.56,0.020000000000000018
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,15,100,0.56,0.47,0.09000000000000008
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,19,100,0.51,0.5,0.010000000000000009
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,3,100,0.53,0.58,-0.04999999999999993
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,30,100,0.49,0.47000000000000003,0.019999999999999962
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,36,100,0.49,0.42,0.07
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,A4-C3-MULTI-PROB-AVG,6,100,0.61,0.56,0.04999999999999993
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,15,100,0.48,0.51,-0.030000000000000027
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,19,100,0.56,0.56,0.0
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,3,100,0.5,0.7,-0.19999999999999996
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,30,100,0.54,0.53,0.010000000000000009
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,6,100,0.7,0.6,0.09999999999999998
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,15,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,19,100,0.52,0.56,-0.040000000000000036
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,3,100,0.5,0.7,-0.19999999999999996
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,30,100,0.46,0.53,-0.07
